=============Policy===============
(overLeft, wicketLeft, b1OverLeft, b2OverLeft, b3OverLeft, b4OverLeft, b5OverLeft) |  Bowler
(1, 2, 1, 1, 2, 1, 2) Bowler =  1 Value = 3.00
(1, 2, 1, 1, 2, 2, 0) Bowler =  1 Value = 3.00
(1, 2, 1, 1, 2, 2, 1) Bowler =  1 Value = 3.00
(1, 2, 1, 1, 2, 2, 2) Bowler =  1 Value = 3.00
(1, 2, 1, 2, 0, 0, 0) Bowler =  1 Value = 3.00
(1, 2, 1, 2, 0, 0, 1) Bowler =  1 Value = 3.00
(1, 2, 1, 2, 0, 0, 2) Bowler =  1 Value = 3.00
(1, 2, 1, 2, 0, 1, 0) Bowler =  1 Value = 3.00
(1, 2, 1, 2, 0, 1, 1) Bowler =  1 Value = 3.00
(1, 2, 1, 2, 0, 1, 2) Bowler =  1 Value = 3.00
(1, 2, 1, 2, 0, 2, 0) Bowler =  1 Value = 3.00
(1, 2, 1, 2, 0, 2, 1) Bowler =  1 Value = 3.00
(1, 2, 1, 2, 0, 2, 2) Bowler =  1 Value = 3.00
(1, 2, 1, 2, 1, 0, 0) Bowler =  1 Value = 3.00
(1, 2, 1, 2, 1, 0, 1) Bowler =  1 Value = 3.00
(1, 2, 1, 2, 1, 0, 2) Bowler =  1 Value = 3.00
(1, 2, 1, 2, 1, 1, 0) Bowler =  1 Value = 3.00
(1, 2, 1, 2, 1, 1, 1) Bowler =  1 Value = 3.00
(1, 2, 1, 2, 1, 1, 2) Bowler =  1 Value = 3.00
(1, 2, 1, 2, 1, 2, 0) Bowler =  1 Value = 3.00
(1, 2, 1, 2, 1, 2, 1) Bowler =  1 Value = 3.00
(1, 2, 1, 2, 1, 2, 2) Bowler =  1 Value = 3.00
(1, 2, 1, 2, 2, 0, 0) Bowler =  1 Value = 3.00
(1, 2, 1, 2, 2, 0, 1) Bowler =  1 Value = 3.00
(1, 2, 1, 2, 2, 0, 2) Bowler =  1 Value = 3.00
(1, 2, 1, 2, 2, 1, 0) Bowler =  1 Value = 3.00
(1, 2, 1, 2, 2, 1, 1) Bowler =  1 Value = 3.00
(1, 2, 1, 2, 2, 1, 2) Bowler =  1 Value = 3.00
(1, 2, 1, 2, 2, 2, 0) Bowler =  1 Value = 3.00
(1, 2, 1, 2, 2, 2, 1) Bowler =  1 Value = 3.00
(1, 2, 1, 2, 2, 2, 2) Bowler =  1 Value = 3.00
(1, 2, 2, 0, 0, 0, 0) Bowler =  1 Value = 3.00
(1, 2, 2, 0, 0, 0, 1) Bowler =  1 Value = 3.00
(1, 2, 2, 0, 0, 0, 2) Bowler =  1 Value = 3.00
(1, 2, 2, 0, 0, 1, 0) Bowler =  1 Value = 3.00
(1, 2, 2, 0, 0, 1, 1) Bowler =  1 Value = 3.00
(1, 2, 2, 0, 0, 1, 2) Bowler =  1 Value = 3.00
(1, 2, 2, 0, 0, 2, 0) Bowler =  1 Value = 3.00
(1, 2, 2, 0, 0, 2, 1) Bowler =  1 Value = 3.00
(1, 2, 2, 0, 0, 2, 2) Bowler =  1 Value = 3.00
(1, 2, 2, 0, 1, 0, 0) Bowler =  1 Value = 3.00
(1, 2, 2, 0, 1, 0, 1) Bowler =  1 Value = 3.00
(1, 2, 2, 0, 1, 0, 2) Bowler =  1 Value = 3.00
(1, 2, 2, 0, 1, 1, 0) Bowler =  1 Value = 3.00
(1, 2, 2, 0, 1, 1, 1) Bowler =  1 Value = 3.00
(1, 2, 2, 0, 1, 1, 2) Bowler =  1 Value = 3.00
(1, 2, 2, 0, 1, 2, 0) Bowler =  1 Value = 3.00
(1, 2, 2, 0, 1, 2, 1) Bowler =  1 Value = 3.00
(1, 2, 2, 0, 1, 2, 2) Bowler =  1 Value = 3.00
(1, 2, 2, 0, 2, 0, 0) Bowler =  1 Value = 3.00
(1, 2, 2, 0, 2, 0, 1) Bowler =  1 Value = 3.00
(1, 2, 2, 0, 2, 0, 2) Bowler =  1 Value = 3.00
(1, 2, 2, 0, 2, 1, 0) Bowler =  1 Value = 3.00
(1, 2, 2, 0, 2, 1, 1) Bowler =  1 Value = 3.00
(1, 2, 2, 0, 2, 1, 2) Bowler =  1 Value = 3.00
(1, 2, 2, 0, 2, 2, 0) Bowler =  1 Value = 3.00
(1, 2, 2, 0, 2, 2, 1) Bowler =  1 Value = 3.00
(1, 2, 2, 0, 2, 2, 2) Bowler =  1 Value = 3.00
(1, 2, 2, 1, 0, 0, 0) Bowler =  1 Value = 3.00
(1, 2, 2, 1, 0, 0, 1) Bowler =  1 Value = 3.00
(1, 2, 2, 1, 0, 0, 2) Bowler =  1 Value = 3.00
(1, 2, 2, 1, 0, 1, 0) Bowler =  1 Value = 3.00
(1, 2, 2, 1, 0, 1, 1) Bowler =  1 Value = 3.00
(1, 2, 2, 1, 0, 1, 2) Bowler =  1 Value = 3.00
(1, 2, 2, 1, 0, 2, 0) Bowler =  1 Value = 3.00
(1, 2, 2, 1, 0, 2, 1) Bowler =  1 Value = 3.00
(1, 2, 2, 1, 0, 2, 2) Bowler =  1 Value = 3.00
(1, 2, 2, 1, 1, 0, 0) Bowler =  1 Value = 3.00
(1, 2, 2, 1, 1, 0, 1) Bowler =  1 Value = 3.00
(1, 2, 2, 1, 1, 0, 2) Bowler =  1 Value = 3.00
(1, 2, 2, 1, 1, 1, 0) Bowler =  1 Value = 3.00
(1, 2, 2, 1, 1, 1, 1) Bowler =  1 Value = 3.00
(1, 2, 2, 1, 1, 1, 2) Bowler =  1 Value = 3.00
(1, 2, 2, 1, 1, 2, 0) Bowler =  1 Value = 3.00
(1, 2, 2, 1, 1, 2, 1) Bowler =  1 Value = 3.00
(1, 2, 2, 1, 1, 2, 2) Bowler =  1 Value = 3.00
(1, 2, 2, 1, 2, 0, 0) Bowler =  1 Value = 3.00
(1, 2, 2, 1, 2, 0, 1) Bowler =  1 Value = 3.00
(1, 2, 2, 1, 2, 0, 2) Bowler =  1 Value = 3.00
(1, 2, 2, 1, 2, 1, 0) Bowler =  1 Value = 3.00
(1, 2, 2, 1, 2, 1, 1) Bowler =  1 Value = 3.00
(1, 2, 2, 1, 2, 1, 2) Bowler =  1 Value = 3.00
(1, 2, 2, 1, 2, 2, 0) Bowler =  1 Value = 3.00
(1, 2, 2, 1, 2, 2, 1) Bowler =  1 Value = 3.00
(1, 2, 2, 1, 2, 2, 2) Bowler =  1 Value = 3.00
(1, 2, 2, 2, 0, 0, 0) Bowler =  1 Value = 3.00
(1, 2, 2, 2, 0, 0, 1) Bowler =  1 Value = 3.00
(1, 2, 2, 2, 0, 0, 2) Bowler =  1 Value = 3.00
(1, 2, 2, 2, 0, 1, 0) Bowler =  1 Value = 3.00
(1, 2, 2, 2, 0, 1, 1) Bowler =  1 Value = 3.00
(1, 2, 2, 2, 0, 1, 2) Bowler =  1 Value = 3.00
(1, 2, 2, 2, 0, 2, 0) Bowler =  1 Value = 3.00
(1, 2, 2, 2, 0, 2, 1) Bowler =  1 Value = 3.00
(1, 2, 2, 2, 0, 2, 2) Bowler =  1 Value = 3.00
(1, 2, 2, 2, 1, 0, 0) Bowler =  1 Value = 3.00
(1, 2, 2, 2, 1, 0, 1) Bowler =  1 Value = 3.00
(1, 2, 2, 2, 1, 0, 2) Bowler =  1 Value = 3.00
(1, 2, 2, 2, 1, 1, 0) Bowler =  1 Value = 3.00
(1, 2, 2, 2, 1, 1, 1) Bowler =  1 Value = 3.00
(1, 2, 2, 2, 1, 1, 2) Bowler =  1 Value = 3.00
(1, 2, 2, 2, 1, 2, 0) Bowler =  1 Value = 3.00
(1, 2, 2, 2, 1, 2, 1) Bowler =  1 Value = 3.00
(1, 2, 2, 2, 1, 2, 2) Bowler =  1 Value = 3.00
(1, 2, 2, 2, 2, 0, 0) Bowler =  1 Value = 3.00
(1, 2, 2, 2, 2, 0, 1) Bowler =  1 Value = 3.00
(1, 2, 2, 2, 2, 0, 2) Bowler =  1 Value = 3.00
(1, 2, 2, 2, 2, 1, 0) Bowler =  1 Value = 3.00
(1, 2, 2, 2, 2, 1, 1) Bowler =  1 Value = 3.00
(1, 2, 2, 2, 2, 1, 2) Bowler =  1 Value = 3.00
(1, 2, 2, 2, 2, 2, 0) Bowler =  1 Value = 3.00
(1, 2, 2, 2, 2, 2, 1) Bowler =  1 Value = 3.00
(1, 2, 2, 2, 2, 2, 2) Bowler =  1 Value = 3.00
(1, 3, 0, 0, 0, 0, 0) Bowler =  -1 Value = 0.00
(1, 3, 0, 0, 0, 0, 1) Bowler =  5 Value = 5.00
(1, 3, 0, 0, 0, 0, 2) Bowler =  5 Value = 5.00
(1, 3, 0, 0, 0, 1, 0) Bowler =  4 Value = 4.50
(1, 3, 0, 0, 0, 1, 1) Bowler =  4 Value = 4.50
(1, 3, 0, 0, 0, 1, 2) Bowler =  4 Value = 4.50
(1, 3, 0, 0, 0, 2, 0) Bowler =  4 Value = 4.50
(1, 3, 0, 0, 0, 2, 1) Bowler =  4 Value = 4.50
(1, 3, 0, 0, 0, 2, 2) Bowler =  4 Value = 4.50
(1, 3, 0, 0, 1, 0, 0) Bowler =  3 Value = 4.00
(1, 3, 0, 0, 1, 0, 1) Bowler =  3 Value = 4.00
(1, 3, 0, 0, 1, 0, 2) Bowler =  3 Value = 4.00
(1, 3, 0, 0, 1, 1, 0) Bowler =  3 Value = 4.00
(1, 3, 0, 0, 1, 1, 1) Bowler =  3 Value = 4.00
(1, 3, 0, 0, 1, 1, 2) Bowler =  3 Value = 4.00
(1, 3, 0, 0, 1, 2, 0) Bowler =  3 Value = 4.00
(1, 3, 0, 0, 1, 2, 1) Bowler =  3 Value = 4.00
(1, 3, 0, 0, 1, 2, 2) Bowler =  3 Value = 4.00
(1, 3, 0, 0, 2, 0, 0) Bowler =  3 Value = 4.00
(1, 3, 0, 0, 2, 0, 1) Bowler =  3 Value = 4.00
(1, 3, 0, 0, 2, 0, 2) Bowler =  3 Value = 4.00
(1, 3, 0, 0, 2, 1, 0) Bowler =  3 Value = 4.00
(1, 3, 0, 0, 2, 1, 1) Bowler =  3 Value = 4.00
(1, 3, 0, 0, 2, 1, 2) Bowler =  3 Value = 4.00
(1, 3, 0, 0, 2, 2, 0) Bowler =  3 Value = 4.00
(1, 3, 0, 0, 2, 2, 1) Bowler =  3 Value = 4.00
(1, 3, 0, 0, 2, 2, 2) Bowler =  3 Value = 4.00
(1, 3, 0, 1, 0, 0, 0) Bowler =  2 Value = 3.50
(1, 3, 0, 1, 0, 0, 1) Bowler =  2 Value = 3.50
(1, 3, 0, 1, 0, 0, 2) Bowler =  2 Value = 3.50
(1, 3, 0, 1, 0, 1, 0) Bowler =  2 Value = 3.50
(1, 3, 0, 1, 0, 1, 1) Bowler =  2 Value = 3.50
(1, 3, 0, 1, 0, 1, 2) Bowler =  2 Value = 3.50
(1, 3, 0, 1, 0, 2, 0) Bowler =  2 Value = 3.50
(1, 3, 0, 1, 0, 2, 1) Bowler =  2 Value = 3.50
(1, 3, 0, 1, 0, 2, 2) Bowler =  2 Value = 3.50
(1, 3, 0, 1, 1, 0, 0) Bowler =  2 Value = 3.50
(1, 3, 0, 1, 1, 0, 1) Bowler =  2 Value = 3.50
(1, 3, 0, 1, 1, 0, 2) Bowler =  2 Value = 3.50
(1, 3, 0, 1, 1, 1, 0) Bowler =  2 Value = 3.50
(1, 3, 0, 1, 1, 1, 1) Bowler =  2 Value = 3.50
(1, 3, 0, 1, 1, 1, 2) Bowler =  2 Value = 3.50
(1, 3, 0, 1, 1, 2, 0) Bowler =  2 Value = 3.50
(1, 3, 0, 1, 1, 2, 1) Bowler =  2 Value = 3.50
(1, 3, 0, 1, 1, 2, 2) Bowler =  2 Value = 3.50
(1, 3, 0, 1, 2, 0, 0) Bowler =  2 Value = 3.50
(1, 3, 0, 1, 2, 0, 1) Bowler =  2 Value = 3.50
(1, 3, 0, 1, 2, 0, 2) Bowler =  2 Value = 3.50
(1, 3, 0, 1, 2, 1, 0) Bowler =  2 Value = 3.50
(1, 3, 0, 1, 2, 1, 1) Bowler =  2 Value = 3.50
(1, 3, 0, 1, 2, 1, 2) Bowler =  2 Value = 3.50
(1, 3, 0, 1, 2, 2, 0) Bowler =  2 Value = 3.50
(1, 3, 0, 1, 2, 2, 1) Bowler =  2 Value = 3.50
(1, 3, 0, 1, 2, 2, 2) Bowler =  2 Value = 3.50
(1, 3, 0, 2, 0, 0, 0) Bowler =  2 Value = 3.50
(1, 3, 0, 2, 0, 0, 1) Bowler =  2 Value = 3.50
(1, 3, 0, 2, 0, 0, 2) Bowler =  2 Value = 3.50
(1, 3, 0, 2, 0, 1, 0) Bowler =  2 Value = 3.50
(1, 3, 0, 2, 0, 1, 1) Bowler =  2 Value = 3.50
(1, 3, 0, 2, 0, 1, 2) Bowler =  2 Value = 3.50
(1, 3, 0, 2, 0, 2, 0) Bowler =  2 Value = 3.50
(1, 3, 0, 2, 0, 2, 1) Bowler =  2 Value = 3.50
(1, 3, 0, 2, 0, 2, 2) Bowler =  2 Value = 3.50
(1, 3, 0, 2, 1, 0, 0) Bowler =  2 Value = 3.50
(1, 3, 0, 2, 1, 0, 1) Bowler =  2 Value = 3.50
(1, 3, 0, 2, 1, 0, 2) Bowler =  2 Value = 3.50
(1, 3, 0, 2, 1, 1, 0) Bowler =  2 Value = 3.50
(1, 3, 0, 2, 1, 1, 1) Bowler =  2 Value = 3.50
(1, 3, 0, 2, 1, 1, 2) Bowler =  2 Value = 3.50
(1, 3, 0, 2, 1, 2, 0) Bowler =  2 Value = 3.50
(1, 3, 0, 2, 1, 2, 1) Bowler =  2 Value = 3.50
(1, 3, 0, 2, 1, 2, 2) Bowler =  2 Value = 3.50
(1, 3, 0, 2, 2, 0, 0) Bowler =  2 Value = 3.50
(1, 3, 0, 2, 2, 0, 1) Bowler =  2 Value = 3.50
(1, 3, 0, 2, 2, 0, 2) Bowler =  2 Value = 3.50
(1, 3, 0, 2, 2, 1, 0) Bowler =  2 Value = 3.50
(1, 3, 0, 2, 2, 1, 1) Bowler =  2 Value = 3.50
(1, 3, 0, 2, 2, 1, 2) Bowler =  2 Value = 3.50
(1, 3, 0, 2, 2, 2, 0) Bowler =  2 Value = 3.50
(1, 3, 0, 2, 2, 2, 1) Bowler =  2 Value = 3.50
(1, 3, 0, 2, 2, 2, 2) Bowler =  2 Value = 3.50
(1, 3, 1, 0, 0, 0, 0) Bowler =  1 Value = 3.00
(1, 3, 1, 0, 0, 0, 1) Bowler =  1 Value = 3.00
(1, 3, 1, 0, 0, 0, 2) Bowler =  1 Value = 3.00
(1, 3, 1, 0, 0, 1, 0) Bowler =  1 Value = 3.00
(1, 3, 1, 0, 0, 1, 1) Bowler =  1 Value = 3.00
(1, 3, 1, 0, 0, 1, 2) Bowler =  1 Value = 3.00
(1, 3, 1, 0, 0, 2, 0) Bowler =  1 Value = 3.00
(1, 3, 1, 0, 0, 2, 1) Bowler =  1 Value = 3.00
(1, 3, 1, 0, 0, 2, 2) Bowler =  1 Value = 3.00
(1, 3, 1, 0, 1, 0, 0) Bowler =  1 Value = 3.00
(1, 3, 1, 0, 1, 0, 1) Bowler =  1 Value = 3.00
(1, 3, 1, 0, 1, 0, 2) Bowler =  1 Value = 3.00
(1, 3, 1, 0, 1, 1, 0) Bowler =  1 Value = 3.00
(1, 3, 1, 0, 1, 1, 1) Bowler =  1 Value = 3.00
(1, 3, 1, 0, 1, 1, 2) Bowler =  1 Value = 3.00
(1, 3, 1, 0, 1, 2, 0) Bowler =  1 Value = 3.00
(1, 3, 1, 0, 1, 2, 1) Bowler =  1 Value = 3.00
(1, 3, 1, 0, 1, 2, 2) Bowler =  1 Value = 3.00
(1, 3, 1, 0, 2, 0, 0) Bowler =  1 Value = 3.00
(1, 3, 1, 0, 2, 0, 1) Bowler =  1 Value = 3.00
(1, 3, 1, 0, 2, 0, 2) Bowler =  1 Value = 3.00
(1, 3, 1, 0, 2, 1, 0) Bowler =  1 Value = 3.00
(1, 3, 1, 0, 2, 1, 1) Bowler =  1 Value = 3.00
(1, 3, 1, 0, 2, 1, 2) Bowler =  1 Value = 3.00
(1, 3, 1, 0, 2, 2, 0) Bowler =  1 Value = 3.00
(1, 3, 1, 0, 2, 2, 1) Bowler =  1 Value = 3.00
(1, 3, 1, 0, 2, 2, 2) Bowler =  1 Value = 3.00
(1, 3, 1, 1, 0, 0, 0) Bowler =  1 Value = 3.00
(1, 3, 1, 1, 0, 0, 1) Bowler =  1 Value = 3.00
(1, 3, 1, 1, 0, 0, 2) Bowler =  1 Value = 3.00
(1, 3, 1, 1, 0, 1, 0) Bowler =  1 Value = 3.00
(1, 3, 1, 1, 0, 1, 1) Bowler =  1 Value = 3.00
(1, 3, 1, 1, 0, 1, 2) Bowler =  1 Value = 3.00
(1, 3, 1, 1, 0, 2, 0) Bowler =  1 Value = 3.00
(1, 3, 1, 1, 0, 2, 1) Bowler =  1 Value = 3.00
(1, 3, 1, 1, 0, 2, 2) Bowler =  1 Value = 3.00
(1, 3, 1, 1, 1, 0, 0) Bowler =  1 Value = 3.00
(1, 3, 1, 1, 1, 0, 1) Bowler =  1 Value = 3.00
(1, 3, 1, 1, 1, 0, 2) Bowler =  1 Value = 3.00
(1, 3, 1, 1, 1, 1, 0) Bowler =  1 Value = 3.00
(1, 3, 1, 1, 1, 1, 1) Bowler =  1 Value = 3.00
(1, 3, 1, 1, 1, 1, 2) Bowler =  1 Value = 3.00
(1, 3, 1, 1, 1, 2, 0) Bowler =  1 Value = 3.00
(1, 3, 1, 1, 1, 2, 1) Bowler =  1 Value = 3.00
(1, 3, 1, 1, 1, 2, 2) Bowler =  1 Value = 3.00
(1, 3, 1, 1, 2, 0, 0) Bowler =  1 Value = 3.00
(1, 3, 1, 1, 2, 0, 1) Bowler =  1 Value = 3.00
(1, 3, 1, 1, 2, 0, 2) Bowler =  1 Value = 3.00
(1, 3, 1, 1, 2, 1, 0) Bowler =  1 Value = 3.00
(1, 3, 1, 1, 2, 1, 1) Bowler =  1 Value = 3.00
(1, 3, 1, 1, 2, 1, 2) Bowler =  1 Value = 3.00
(1, 3, 1, 1, 2, 2, 0) Bowler =  1 Value = 3.00
(1, 3, 1, 1, 2, 2, 1) Bowler =  1 Value = 3.00
(1, 3, 1, 1, 2, 2, 2) Bowler =  1 Value = 3.00
(1, 3, 1, 2, 0, 0, 0) Bowler =  1 Value = 3.00
(1, 3, 1, 2, 0, 0, 1) Bowler =  1 Value = 3.00
(1, 3, 1, 2, 0, 0, 2) Bowler =  1 Value = 3.00
(1, 3, 1, 2, 0, 1, 0) Bowler =  1 Value = 3.00
(1, 3, 1, 2, 0, 1, 1) Bowler =  1 Value = 3.00
(1, 3, 1, 2, 0, 1, 2) Bowler =  1 Value = 3.00
(1, 3, 1, 2, 0, 2, 0) Bowler =  1 Value = 3.00
(1, 3, 1, 2, 0, 2, 1) Bowler =  1 Value = 3.00
(1, 3, 1, 2, 0, 2, 2) Bowler =  1 Value = 3.00
(1, 3, 1, 2, 1, 0, 0) Bowler =  1 Value = 3.00
(1, 3, 1, 2, 1, 0, 1) Bowler =  1 Value = 3.00
(1, 3, 1, 2, 1, 0, 2) Bowler =  1 Value = 3.00
(1, 3, 1, 2, 1, 1, 0) Bowler =  1 Value = 3.00
(1, 3, 1, 2, 1, 1, 1) Bowler =  1 Value = 3.00
(1, 3, 1, 2, 1, 1, 2) Bowler =  1 Value = 3.00
(1, 3, 1, 2, 1, 2, 0) Bowler =  1 Value = 3.00
(1, 3, 1, 2, 1, 2, 1) Bowler =  1 Value = 3.00
(1, 3, 1, 2, 1, 2, 2) Bowler =  1 Value = 3.00
(1, 3, 1, 2, 2, 0, 0) Bowler =  1 Value = 3.00
(1, 3, 1, 2, 2, 0, 1) Bowler =  1 Value = 3.00
(1, 3, 1, 2, 2, 0, 2) Bowler =  1 Value = 3.00
(1, 3, 1, 2, 2, 1, 0) Bowler =  1 Value = 3.00
(1, 3, 1, 2, 2, 1, 1) Bowler =  1 Value = 3.00
(1, 3, 1, 2, 2, 1, 2) Bowler =  1 Value = 3.00
(1, 3, 1, 2, 2, 2, 0) Bowler =  1 Value = 3.00
(1, 3, 1, 2, 2, 2, 1) Bowler =  1 Value = 3.00
(1, 3, 1, 2, 2, 2, 2) Bowler =  1 Value = 3.00
(1, 3, 2, 0, 0, 0, 0) Bowler =  1 Value = 3.00
(1, 3, 2, 0, 0, 0, 1) Bowler =  1 Value = 3.00
(1, 3, 2, 0, 0, 0, 2) Bowler =  1 Value = 3.00
(1, 3, 2, 0, 0, 1, 0) Bowler =  1 Value = 3.00
(1, 3, 2, 0, 0, 1, 1) Bowler =  1 Value = 3.00
(1, 3, 2, 0, 0, 1, 2) Bowler =  1 Value = 3.00
(1, 3, 2, 0, 0, 2, 0) Bowler =  1 Value = 3.00
(1, 3, 2, 0, 0, 2, 1) Bowler =  1 Value = 3.00
(1, 3, 2, 0, 0, 2, 2) Bowler =  1 Value = 3.00
(1, 3, 2, 0, 1, 0, 0) Bowler =  1 Value = 3.00
(1, 3, 2, 0, 1, 0, 1) Bowler =  1 Value = 3.00
(1, 3, 2, 0, 1, 0, 2) Bowler =  1 Value = 3.00
(1, 3, 2, 0, 1, 1, 0) Bowler =  1 Value = 3.00
(1, 3, 2, 0, 1, 1, 1) Bowler =  1 Value = 3.00
(1, 3, 2, 0, 1, 1, 2) Bowler =  1 Value = 3.00
(1, 3, 2, 0, 1, 2, 0) Bowler =  1 Value = 3.00
(1, 3, 2, 0, 1, 2, 1) Bowler =  1 Value = 3.00
(1, 3, 2, 0, 1, 2, 2) Bowler =  1 Value = 3.00
(1, 3, 2, 0, 2, 0, 0) Bowler =  1 Value = 3.00
(1, 3, 2, 0, 2, 0, 1) Bowler =  1 Value = 3.00
(1, 3, 2, 0, 2, 0, 2) Bowler =  1 Value = 3.00
(1, 3, 2, 0, 2, 1, 0) Bowler =  1 Value = 3.00
(1, 3, 2, 0, 2, 1, 1) Bowler =  1 Value = 3.00
(1, 3, 2, 0, 2, 1, 2) Bowler =  1 Value = 3.00
(1, 3, 2, 0, 2, 2, 0) Bowler =  1 Value = 3.00
(1, 3, 2, 0, 2, 2, 1) Bowler =  1 Value = 3.00
(1, 3, 2, 0, 2, 2, 2) Bowler =  1 Value = 3.00
(1, 3, 2, 1, 0, 0, 0) Bowler =  1 Value = 3.00
(1, 3, 2, 1, 0, 0, 1) Bowler =  1 Value = 3.00
(1, 3, 2, 1, 0, 0, 2) Bowler =  1 Value = 3.00
(1, 3, 2, 1, 0, 1, 0) Bowler =  1 Value = 3.00
(1, 3, 2, 1, 0, 1, 1) Bowler =  1 Value = 3.00
(1, 3, 2, 1, 0, 1, 2) Bowler =  1 Value = 3.00
(1, 3, 2, 1, 0, 2, 0) Bowler =  1 Value = 3.00
(1, 3, 2, 1, 0, 2, 1) Bowler =  1 Value = 3.00
(1, 3, 2, 1, 0, 2, 2) Bowler =  1 Value = 3.00
(1, 3, 2, 1, 1, 0, 0) Bowler =  1 Value = 3.00
(1, 3, 2, 1, 1, 0, 1) Bowler =  1 Value = 3.00
(1, 3, 2, 1, 1, 0, 2) Bowler =  1 Value = 3.00
(1, 3, 2, 1, 1, 1, 0) Bowler =  1 Value = 3.00
(1, 3, 2, 1, 1, 1, 1) Bowler =  1 Value = 3.00
(1, 3, 2, 1, 1, 1, 2) Bowler =  1 Value = 3.00
(1, 3, 2, 1, 1, 2, 0) Bowler =  1 Value = 3.00
(1, 3, 2, 1, 1, 2, 1) Bowler =  1 Value = 3.00
(1, 3, 2, 1, 1, 2, 2) Bowler =  1 Value = 3.00
(1, 3, 2, 1, 2, 0, 0) Bowler =  1 Value = 3.00
(1, 3, 2, 1, 2, 0, 1) Bowler =  1 Value = 3.00
(1, 3, 2, 1, 2, 0, 2) Bowler =  1 Value = 3.00
(1, 3, 2, 1, 2, 1, 0) Bowler =  1 Value = 3.00
(1, 3, 2, 1, 2, 1, 1) Bowler =  1 Value = 3.00
(1, 3, 2, 1, 2, 1, 2) Bowler =  1 Value = 3.00
(1, 3, 2, 1, 2, 2, 0) Bowler =  1 Value = 3.00
(1, 3, 2, 1, 2, 2, 1) Bowler =  1 Value = 3.00
(1, 3, 2, 1, 2, 2, 2) Bowler =  1 Value = 3.00
(1, 3, 2, 2, 0, 0, 0) Bowler =  1 Value = 3.00
(1, 3, 2, 2, 0, 0, 1) Bowler =  1 Value = 3.00
(1, 3, 2, 2, 0, 0, 2) Bowler =  1 Value = 3.00
(1, 3, 2, 2, 0, 1, 0) Bowler =  1 Value = 3.00
(1, 3, 2, 2, 0, 1, 1) Bowler =  1 Value = 3.00
(1, 3, 2, 2, 0, 1, 2) Bowler =  1 Value = 3.00
(1, 3, 2, 2, 0, 2, 0) Bowler =  1 Value = 3.00
(1, 3, 2, 2, 0, 2, 1) Bowler =  1 Value = 3.00
(1, 3, 2, 2, 0, 2, 2) Bowler =  1 Value = 3.00
(1, 3, 2, 2, 1, 0, 0) Bowler =  1 Value = 3.00
(1, 3, 2, 2, 1, 0, 1) Bowler =  1 Value = 3.00
(1, 3, 2, 2, 1, 0, 2) Bowler =  1 Value = 3.00
(1, 3, 2, 2, 1, 1, 0) Bowler =  1 Value = 3.00
(1, 3, 2, 2, 1, 1, 1) Bowler =  1 Value = 3.00
(1, 3, 2, 2, 1, 1, 2) Bowler =  1 Value = 3.00
(1, 3, 2, 2, 1, 2, 0) Bowler =  1 Value = 3.00
(1, 3, 2, 2, 1, 2, 1) Bowler =  1 Value = 3.00
(1, 3, 2, 2, 1, 2, 2) Bowler =  1 Value = 3.00
(1, 3, 2, 2, 2, 0, 0) Bowler =  1 Value = 3.00
(1, 3, 2, 2, 2, 0, 1) Bowler =  1 Value = 3.00
(1, 3, 2, 2, 2, 0, 2) Bowler =  1 Value = 3.00
(1, 3, 2, 2, 2, 1, 0) Bowler =  1 Value = 3.00
(1, 3, 2, 2, 2, 1, 1) Bowler =  1 Value = 3.00
(1, 3, 2, 2, 2, 1, 2) Bowler =  1 Value = 3.00
(1, 3, 2, 2, 2, 2, 0) Bowler =  1 Value = 3.00
(1, 3, 2, 2, 2, 2, 1) Bowler =  1 Value = 3.00
(1, 3, 2, 2, 2, 2, 2) Bowler =  1 Value = 3.00
(2, 1, 0, 0, 0, 0, 0) Bowler =  -1 Value = 0.00
(2, 1, 0, 0, 0, 0, 1) Bowler =  5 Value = 5.00
(2, 1, 0, 0, 0, 0, 2) Bowler =  5 Value = 8.00
(2, 1, 0, 0, 0, 1, 0) Bowler =  4 Value = 4.50
(2, 1, 0, 0, 0, 1, 1) Bowler =  5 Value = 7.70
(2, 1, 0, 0, 0, 1, 2) Bowler =  5 Value = 7.70
(2, 1, 0, 0, 0, 2, 0) Bowler =  4 Value = 7.50
(2, 1, 0, 0, 0, 2, 1) Bowler =  4 Value = 7.50
(2, 1, 0, 0, 0, 2, 2) Bowler =  4 Value = 7.50
(2, 1, 0, 0, 1, 0, 0) Bowler =  3 Value = 4.00
(2, 1, 0, 0, 1, 0, 1) Bowler =  5 Value = 7.40
(2, 1, 0, 0, 1, 0, 2) Bowler =  5 Value = 7.40
(2, 1, 0, 0, 1, 1, 0) Bowler =  4 Value = 7.17
(2, 1, 0, 0, 1, 1, 1) Bowler =  4 Value = 7.17
(2, 1, 0, 0, 1, 1, 2) Bowler =  4 Value = 7.17
(2, 1, 0, 0, 1, 2, 0) Bowler =  4 Value = 7.17
(2, 1, 0, 0, 1, 2, 1) Bowler =  4 Value = 7.17
(2, 1, 0, 0, 1, 2, 2) Bowler =  4 Value = 7.17
(2, 1, 0, 0, 2, 0, 0) Bowler =  3 Value = 7.00
(2, 1, 0, 0, 2, 0, 1) Bowler =  3 Value = 7.00
(2, 1, 0, 0, 2, 0, 2) Bowler =  3 Value = 7.00
